bib_file	title	year	status	similarity	crossref_title	crossref_year	crossref_doi	note
bib/entries/arxiv_2510_04991.bib	Efficient Navigation in Unknown Indoor Environments with Vision-Language Models	2025	title_mismatch	0.667	Multiple Waypoint Navigation in Unknown Indoor Environments	2022	10.1109/iccr55715.2022.10053921	bib=Efficient Navigation in Unknown Indoor Environments with Vision-Language Models crossref=Multiple Waypoint Navigation in Unknown Indoor Environments
bib/entries/arxiv_2509_24387.bib	AdaNav: Adaptive Reasoning with Uncertainty for Vision-Language Navigation	2025	title_mismatch	0.715	Adaptive Cross-Modal Experts Network with Uncertainty-Driven Fusion for Vision–Language Navigation	2025	10.1016/j.knosys.2024.112735	bib=AdaNav: Adaptive Reasoning with Uncertainty for Vision-Language Navigation crossref=Adaptive Cross-Modal Experts Network with Uncertainty-Driven Fusion for Vision–Language Navigation
bib/entries/2025-test-time-adaptation-for-online-vision-language-navigat.bib	Test-Time Adaptation for Online Vision-Language Navigation with Feedback-Based Reinforcement Learning	2025	title_mismatch	0.600	Vision-based Navigation Using Deep Reinforcement Learning	2019	10.1109/ecmr.2019.8870964	bib=Test-Time Adaptation for Online Vision-Language Navigation with Feedback-Based Reinforcement Learning crossref=Vision-based Navigation Using Deep Reinforcement Learning
bib/entries/arxiv_2506_16703.bib	VLM-Empowered Multi-Mode System for Efficient and Safe Planetary Navigation	2025	ok	1.000	VLM-Empowered Multi-Mode System for Efficient and Safe Planetary Navigation	2025	10.1109/iros60139.2025.11247594	
bib/entries/arxiv_2501_15901.bib	Robust Mobile Robot Path Planning via LLM-Based Dynamic Waypoint Generation	2025	ok	1.000	Robust Mobile Robot Path Planning Via Llm-Based Dynamic Waypoint Generation	2025	10.2139/ssrn.5124311	
bib/entries/arxiv_2407_21452.bib	Navigating Beyond Instructions: Vision-and-Language Navigation in Obstructed Environments	2024	ok	1.000	Navigating Beyond Instructions: Vision-and-Language Navigation in Obstructed Environments	2024	10.1145/3664647.3681640	
bib/entries/arxiv_2403_10700.bib	Mind the Error! Detection and Localization of Instruction Errors in Vision-and-Language Navigation	2024	ok	1.000	Mind the Error! Detection and Localization of Instruction Errors in Vision-and-Language Navigation	2024	10.1109/iros58592.2024.10801822	
bib/entries/arxiv_2403_05770.bib	Towards Deviation-Robust Agent Navigation via Perturbation-Aware Contrastive Learning	2024	year_diff	1.000	Towards Deviation-Robust Agent Navigation via Perturbation-Aware Contrastive Learning	2023	10.1109/tpami.2023.3273594	bib=2024 crossref=2023
bib/entries/arxiv_2311_13209.bib	Fast-Slow Test-Time Adaptation for Online Vision-and-Language Navigation	2023	title_mismatch	0.685	Bayesian Test-Time Adaptation for Vision-Language Models	2025	10.1109/cvpr52734.2025.02792	bib=Fast-Slow Test-Time Adaptation for Online Vision-and-Language Navigation crossref=Bayesian Test-Time Adaptation for Vision-Language Models
bib/entries/arxiv_2311_02817.bib	Safe-VLN: Collision Avoidance for Vision-and-Language Navigation of Autonomous Robots Operating in Continuous Environments	2023	year_diff	1.000	Safe-VLN: Collision Avoidance for Vision-and-Language Navigation of Autonomous Robots Operating in Continuous Environments	2024	10.1109/lra.2024.3387171	bib=2023 crossref=2024
bib/entries/arxiv_2211_14769.bib	Navigation as Attackers Wish? Towards Building Robust Embodied Agents under Federated Learning	2022	year_diff	1.000	Navigation as Attackers Wish? Towards Building Robust Embodied Agents under Federated Learning	2024	10.18653/v1/2024.naacl-long.57	bib=2022 crossref=2024
bib/entries/arxiv_2206_05751.bib	Consistent Attack: Universal Adversarial Perturbation on Embodied Vision Navigation	2022	year_diff	1.000	Consistent attack: Universal adversarial perturbation on embodied vision navigation	2023	10.1016/j.patrec.2023.03.001	bib=2022 crossref=2023
bib/entries/arxiv_2603_17459.bib	P$^{3}$Nav: End-to-End Perception, Prediction and Planning for Vision-and-Language Navigation	2026	title_mismatch	0.548	AppleVLM: End-to-End Autonomous Driving With Advanced Perception and Planning-Enhanced Vision-Language Models	2026	10.1109/tits.2026.3658537	bib=P$^{3}$Nav: End-to-End Perception, Prediction and Planning for Vision-and-Language Navigation crossref=AppleVLM: End-to-End Autonomous Driving With Advanced Perception and Planning-Enhanced Vision-Language Models
bib/entries/arxiv_2603_13833.bib	ImagiNav: Scalable Embodied Navigation via Generative Visual Prediction and Inverse Dynamics	2026	title_mismatch	0.507	Inverse Imaging with Generative Priors Via Langevin Dynamics	2022	10.1109/icassp43922.2022.9747128	bib=ImagiNav: Scalable Embodied Navigation via Generative Visual Prediction and Inverse Dynamics crossref=Inverse Imaging with Generative Priors Via Langevin Dynamics
bib/entries/arxiv_2603_09031.bib	ImpedanceDiffusion: Diffusion-Based Global Path Planning for UAV Swarm Navigation with Generative Impedance Control	2026	title_mismatch	0.460	Online Path Planning for UAV Navigation Based on Quantum Particle Swarm Optimization	2012	10.1007/978-3-642-11276-8_37	bib=ImpedanceDiffusion: Diffusion-Based Global Path Planning for UAV Swarm Navigation with Generative Impedance Control crossref=Online Path Planning for UAV Navigation Based on Quantum Particle Swarm Optimization
bib/entries/arxiv_2602_05827.bib	Sparse Video Generation Propels Real-World Beyond-the-View Vision-Language Navigation	2026	title_mismatch	0.629	Scaling Data Generation in Vision-and-Language Navigation	2023	10.1109/iccv51070.2023.01103	bib=Sparse Video Generation Propels Real-World Beyond-the-View Vision-Language Navigation crossref=Scaling Data Generation in Vision-and-Language Navigation
bib/entries/arxiv_2602_00222.bib	MapDream: Task-Driven Map Learning for Vision-Language Navigation	2026	title_mismatch	0.748	Cross-modal Map Learning for Vision and Language Navigation	2022	10.1109/cvpr52688.2022.01502	bib=MapDream: Task-Driven Map Learning for Vision-Language Navigation crossref=Cross-modal Map Learning for Vision and Language Navigation
bib/entries/arxiv_2512_17435.bib	ImagineNav++: Prompting Vision-Language Models as Embodied Navigator through Scene Imagination	2026	title_mismatch	0.625	Temporal Prompting with Vision-Language Models for Consistent Video Scene Graph Generation	2025	10.1109/ictc66702.2025.11388404	bib=ImagineNav++: Prompting Vision-Language Models as Embodied Navigator through Scene Imagination crossref=Temporal Prompting with Vision-Language Models for Consistent Video Scene Graph Generation
bib/entries/arxiv_2512_21887.bib	Aerial World Model for Long-horizon Visual Generation and Navigation in 3D Space	2025	title_mismatch	0.552	Learning Composable Behavior Embeddings for Long-Horizon Visual Navigation	2021	10.1109/lra.2021.3060649	bib=Aerial World Model for Long-horizon Visual Generation and Navigation in 3D Space crossref=Learning Composable Behavior Embeddings for Long-Horizon Visual Navigation
bib/entries/arxiv_2512_21714.bib	AstranaV-World: World Model for Foresight Control and Consistency	2025	title_mismatch	0.444	World Consistency	2017	10.4324/9781315637525-12	bib=AstranaV-World: World Model for Foresight Control and Consistency crossref=World Consistency
bib/entries/arxiv_2512_02851.bib	SwarmDiffusion: End-To-End Traversability-Guided Diffusion for Embodiment-Agnostic Navigation of Heterogeneous Robots	2025	title_mismatch	0.528	X-Nav: Learning End-to-End Cross-Embodiment Navigation for Mobile Robots	2026	10.1109/lra.2025.3632119	bib=SwarmDiffusion: End-To-End Traversability-Guided Diffusion for Embodiment-Agnostic Navigation of Heterogeneous Robots crossref=X-Nav: Learning End-to-End Cross-Embodiment Navigation for Mobile Robots
bib/entries/arxiv_2512_01550.bib	NavForesee: A Unified Vision-Language World Model for Hierarchical Planning and Dual-Horizon Navigation Prediction	2025	title_mismatch	0.492	CityNavAgent: Aerial Vision-and-Language Navigation with Hierarchical Semantic Planning and Global Memory	2025	10.18653/v1/2025.acl-long.1511	bib=NavForesee: A Unified Vision-Language World Model for Hierarchical Planning and Dual-Horizon Navigation Prediction crossref=CityNavAgent: Aerial Vision-and-Language Navigation with Hierarchical Semantic Planning and Global Memory
bib/entries/arxiv_2511_18845.bib	UNeMo: Collaborative Visual-Language Reasoning and Navigation via a Multimodal World Model	2025	year_diff	1.000	UNeMo: Collaborative Visual-Language Reasoning and Navigation via a Multimodal World Model	2026	10.1609/aaai.v40i22.38895	bib=2025 crossref=2026
bib/entries/doi_10_3389_frobt_2025_1655171.bib			no_match					no crossref candidate
bib/entries/arxiv_2510_23509.bib	Deductive Chain-of-Thought Augmented Socially-aware Robot Navigation World Model	2025	title_mismatch	0.642	Evolution of Socially-Aware Robot Navigation	2023	10.3390/electronics12071570	bib=Deductive Chain-of-Thought Augmented Socially-aware Robot Navigation World Model crossref=Evolution of Socially-Aware Robot Navigation
bib/entries/arxiv_2510_08713.bib	Unified World Models: Memory-Augmented Planning and Foresight for Visual Navigation	2025	title_mismatch	0.389	Deep visual foresight for planning robot motion	2017	10.1109/icra.2017.7989324	bib=Unified World Models: Memory-Augmented Planning and Foresight for Visual Navigation crossref=Deep visual foresight for planning robot motion
bib/entries/arxiv_2510_08553.bib	Dream to Recall: Imagination-Guided Experience Retrieval for Memory-Persistent Vision-and-Language Navigation	2025	title_mismatch	0.590	Planning from Imagination: Episodic Simulation and Episodic Memory for Vision-and-Language Navigation	2025	10.1609/aaai.v39i6.32679	bib=Dream to Recall: Imagination-Guided Experience Retrieval for Memory-Persistent Vision-and-Language Navigation crossref=Planning from Imagination: Episodic Simulation and Episodic Memory for Vision-and-Language Navigation
bib/entries/arxiv_2510_01388.bib	VENTURA: Adapting Image Diffusion Models for Unified Task Conditioned Navigation	2025	title_mismatch	0.500	Quaternion Wavelet-Conditioned Diffusion Models for Image Super-Resolution	2025	10.1109/ijcnn64981.2025.11228578	bib=VENTURA: Adapting Image Diffusion Models for Unified Task Conditioned Navigation crossref=Quaternion Wavelet-Conditioned Diffusion Models for Image Super-Resolution
bib/entries/arxiv_2508_09444.bib	DAgger Diffusion Navigation: DAgger Boosted Diffusion Policy for Vision-Language Navigation	2025	title_mismatch	0.553	Diff-Dagger: Uncertainty Estimation With Diffusion Policy for Robotic Manipulation	2025	10.1109/icra55743.2025.11127730	bib=DAgger Diffusion Navigation: DAgger Boosted Diffusion Policy for Vision-Language Navigation crossref=Diff-Dagger: Uncertainty Estimation With Diffusion Policy for Robotic Manipulation
bib/entries/arxiv_2508_06990.bib	Imaginative World Modeling with Scene Graphs for Embodied Agent Navigation	2025	title_mismatch	0.557	Scene Graph Contrastive Learning for Embodied Navigation	2023	10.1109/iccv51070.2023.00999	bib=Imaginative World Modeling with Scene Graphs for Embodied Agent Navigation crossref=Scene Graph Contrastive Learning for Embodied Navigation
bib/entries/arxiv_2508_02549.bib	MonoDream: Monocular Vision-Language Navigation with Panoramic Dreaming	2025	year_diff	1.000	MonoDream: Monocular Vision-Language Navigation with Panoramic Dreaming	2026	10.1609/aaai.v40i12.37974	bib=2025 crossref=2026
bib/entries/arxiv_2506_23468.bib	NavMorph: A Self-Evolving World Model for Vision-and-Language Navigation in Continuous Environments	2025	title_mismatch	0.781	ETPNav: Evolving Topological Planning for Vision-Language Navigation in Continuous Environments	2025	10.1109/tpami.2024.3386695	bib=NavMorph: A Self-Evolving World Model for Vision-and-Language Navigation in Continuous Environments crossref=ETPNav: Evolving Topological Planning for Vision-Language Navigation in Continuous Environments
bib/entries/arxiv_2505_07868.bib	VISTA: Generative Visual Imagination for Vision-and-Language Navigation	2025	title_mismatch	0.744	Active Visual Information Gathering for Vision-Language Navigation	2020	10.1007/978-3-030-58542-6_19	bib=VISTA: Generative Visual Imagination for Vision-and-Language Navigation crossref=Active Visual Information Gathering for Vision-Language Navigation
bib/entries/arxiv_2503_20425.bib	Perspective-Shifted Neuro-Symbolic World Models: A Framework for Socially-Aware Robot Navigation	2025	ok	1.000	Perspective-Shifted Neuro-Symbolic World Models: A Framework for Socially-Aware Robot Navigation	2025	10.1109/ro-man63969.2025.11217577	
bib/entries/arxiv_2503_09938.bib	PanoGen++: Domain-Adapted Text-Guided Panoramic Environment Generation for Vision-and-Language Navigation	2025	ok	1.000	PanoGen++: Domain-adapted text-guided panoramic environment generation for vision-and-language navigation	2025	10.1016/j.neunet.2025.107320	
bib/entries/arxiv_2503_08330.bib	KiteRunner: Language-Driven Cooperative Local-Global Navigation Policy with UAV Mapping in Outdoor Environments	2025	ok	1.000	KiteRunner: Language-Driven Cooperative Local-Global Navigation Policy with UAV Mapping in Outdoor Environments	2025	10.1109/iros60139.2025.11247564	
bib/entries/arxiv_2503_02247.bib	WMNav: Integrating Vision-Language Models into World Models for Object Goal Navigation	2025	ok	1.000	WMNav: Integrating Vision-Language Models into World Models for Object Goal Navigation	2025	10.1109/iros60139.2025.11246684	
bib/entries/arxiv_2502_13894.bib	NavigateDiff: Visual Predictors are Zero-Shot Navigation Assistants	2025	ok	1.000	NavigateDiff: Visual Predictors are Zero-Shot Navigation Assistants	2025	10.1109/icra55743.2025.11127507	
bib/entries/arxiv_2410_21842.bib	Diffusion as Reasoning: Enhancing Object Navigation via Diffusion Model Conditioned on LLM-based Object-Room Knowledge	2024	author_mismatch	1.000	Diffusion as Reasoning: Enhancing Object Navigation Via Diffusion Model Conditioned on Llm-Based Object-Room Knowledge	2025	10.2139/ssrn.5320569	bib=['Yiming Ji', 'Kaijie Yun', 'Yang Liu', 'Zhengpu Wang', 'Boyu Ma', 'Zongwu Xie', 'Hong Liu'] crossref=['Yiming Ji', 'Kaijie Yun', 'LIU YANG', 'Zhengpu Wang', 'Boyu Ma', 'Zongwu Xie', 'Hong Liu']
bib/entries/arxiv_2310_07896.bib	NoMaD: Goal Masked Diffusion Policies for Navigation and Exploration	2023	year_diff	1.000	NoMaD: Goal Masked Diffusion Policies for Navigation and Exploration	2024	10.1109/icra57147.2024.10610665	bib=2023 crossref=2024
bib/entries/arxiv_2308_07498.bib	DREAMWALKER: Mental Planning for Continuous Vision-Language Navigation	2023	ok	1.000	Dreamwalker: Mental Planning for Continuous Vision-Language Navigation	2023	10.1109/iccv51070.2023.00998	
bib/entries/arxiv_2305_19195.bib	PanoGen: Text-Conditioned Panoramic Environment Generation for Vision-and-Language Navigation	2023	author_mismatch	1.000	PanoGen: Text-Conditioned Panoramic Environment Generation for Vision-and-Language Navigation	2023	10.52202/075280-0957	bib=['Jialu Li', 'Mohit Bansal'] crossref=['Mohit Bansal', 'Jialu Li']
bib/entries/arxiv_2304_04907.bib	Improving Vision-and-Language Navigation by Generating Future-View Image Semantics	2023	ok	1.000	Improving Vision-and-Language Navigation by Generating Future-View Image Semantics	2023	10.1109/cvpr52729.2023.01040	
bib/entries/arxiv_2105_08756.bib	Pathdreamer: A World Model for Indoor Navigation	2021	ok	1.000	Pathdreamer: A World Model for Indoor Navigation	2021	10.18653/v1/2021.alvr-1.9	
bib/entries/arxiv_2603_14807.bib	HiMemVLN: Enhancing Reliability of Open-Source Zero-Shot Vision-and-Language Navigation with Hierarchical Memory System	2026	title_mismatch	0.585	SpatialGPT: Zero-Shot Vision-and-Language Navigation via Spatial CoT over Structured Spatial Memory	2025	10.1145/3748636.3762753	bib=HiMemVLN: Enhancing Reliability of Open-Source Zero-Shot Vision-and-Language Navigation with Hierarchical Memory System crossref=SpatialGPT: Zero-Shot Vision-and-Language Navigation via Spatial CoT over Structured Spatial Memory
bib/entries/arxiv_2603_14276.bib	All-day Multi-scenes Lifelong Vision-and-Language Navigation with Tucker Adaptation	2026	title_mismatch	0.618	Vision-Language Navigation Policy Learning and Adaptation	2021	10.1109/tpami.2020.2972281	bib=All-day Multi-scenes Lifelong Vision-and-Language Navigation with Tucker Adaptation crossref=Vision-Language Navigation Policy Learning and Adaptation
bib/entries/arxiv_2603_07997.bib	CMMR-VLN: Vision-and-Language Navigation via Continual Multimodal Memory Retrieval	2026	title_mismatch	0.535	VLN-ChEnv: Vision-language Navigation in Changeable Environments	2025	10.1145/3746027.3755202	bib=CMMR-VLN: Vision-and-Language Navigation via Continual Multimodal Memory Retrieval crossref=VLN-ChEnv: Vision-language Navigation in Changeable Environments
bib/entries/arxiv_2603_06073.bib	Lifelong Embodied Navigation Learning	2026	title_mismatch	0.692	Embodied navigation	2025	10.1007/s11432-024-4303-8	bib=Lifelong Embodied Navigation Learning crossref=Embodied navigation
bib/entries/arxiv_2602_05467.bib	MerNav: A Highly Generalizable Memory-Execute-Review Framework for Zero-Shot Object Goal Navigation	2026	title_mismatch	0.601	Semantic Policy Network for Zero-Shot Object Goal Visual Navigation	2023	10.1109/lra.2023.3320014	bib=MerNav: A Highly Generalizable Memory-Execute-Review Framework for Zero-Shot Object Goal Navigation crossref=Semantic Policy Network for Zero-Shot Object Goal Visual Navigation
bib/entries/arxiv_2601_08665.bib	VLingNav: Embodied Navigation with Adaptive Reasoning and Visual-Assisted Linguistic Memory	2026	title_mismatch	0.550	Cross-Modal Adaptive Reasoning for Long-Tailed Visual-Linguistic Understanding	2025	10.20944/preprints202511.1964.v1	bib=VLingNav: Embodied Navigation with Adaptive Reasoning and Visual-Assisted Linguistic Memory crossref=Cross-Modal Adaptive Reasoning for Long-Tailed Visual-Linguistic Understanding
bib/entries/arxiv_2512_14222.bib	History-Enhanced Two-Stage Transformer for Aerial Vision-and-Language Navigation	2025	year_diff	1.000	History-Enhanced Two-Stage Transformer for Aerial Vision-and-Language Navigation	2026	10.1609/aaai.v40i22.38885	bib=2025 crossref=2026
bib/entries/arxiv_2511_06840.bib	PanoNav: Mapless Zero-Shot Object Navigation with Panoramic Scene Parsing and Dynamic Memory	2025	year_diff	1.000	PanoNav: Mapless Zero-Shot Object Navigation with Panoramic Scene Parsing and Dynamic Memory	2026	10.1609/aaai.v40i22.38899	bib=2025 crossref=2026
bib/entries/arxiv_2510_18546.bib	EfficientNav: Towards On-Device Object-Goal Navigation with Navigation Map Caching and Retrieval	2025	title_mismatch	0.405	Imagine Before Go: Self-Supervised Generative Map for Object Goal Navigation	2024	10.1109/cvpr52733.2024.01553	bib=EfficientNav: Towards On-Device Object-Goal Navigation with Navigation Map Caching and Retrieval crossref=Imagine Before Go: Self-Supervised Generative Map for Object Goal Navigation
bib/entries/arxiv_2510_14357.bib	SUM-AgriVLN: Spatial Understanding Memory for Agricultural Vision-and-Language Navigation	2025	title_mismatch	0.588	Memory-Adaptive Vision-and-Language Navigation	2024	10.1016/j.patcog.2024.110511	bib=SUM-AgriVLN: Spatial Understanding Memory for Agricultural Vision-and-Language Navigation crossref=Memory-Adaptive Vision-and-Language Navigation
bib/entries/2025-monovln-bridging-the-observation-gap-between-monocular.bib	MonoVLN: Bridging the Observation Gap between Monocular and Panoramic Vision and Language Navigation	2025	title_mismatch	0.728	Between Monocular and Panoramic: Multi-View Vision-and-Language Navigation	2025	10.1109/icivp66296.2025.00031	bib=MonoVLN: Bridging the Observation Gap between Monocular and Panoramic Vision and Language Navigation crossref=Between Monocular and Panoramic: Multi-View Vision-and-Language Navigation
bib/entries/arxiv_2509_25687.bib	OmniNav: A Unified Framework for Prospective Exploration and Visual-Language Navigation	2025	title_mismatch	0.656	Toward a Unified Framework for RGB and RGB-D Visual Navigation	2024	10.1007/978-981-99-8391-9_29	bib=OmniNav: A Unified Framework for Prospective Exploration and Visual-Language Navigation crossref=Toward a Unified Framework for RGB and RGB-D Visual Navigation
bib/entries/arxiv_2509_23563.bib	RAVEN: Resilient Aerial Navigation via Open-Set Semantic Memory and Behavior Adaptation	2025	title_mismatch	0.423	TOWARDS OPEN-SET SEMANTIC SEGMENTATION OF AERIAL IMAGES	2020	10.5194/isprs-annals-iv-3-w2-2020-19-2020	bib=RAVEN: Resilient Aerial Navigation via Open-Set Semantic Memory and Behavior Adaptation crossref=TOWARDS OPEN-SET SEMANTIC SEGMENTATION OF AERIAL IMAGES
bib/entries/arxiv_2508_05021.bib	MAG-Nav: Language-Driven Object Navigation Leveraging Memory-Reserved Active Grounding	2025	title_mismatch	0.434	ZSORN: Language-Driven Object-Centric Zero-Shot Object Retrieval and Navigation	2025	10.1109/icra55743.2025.11128436	bib=MAG-Nav: Language-Driven Object Navigation Leveraging Memory-Reserved Active Grounding crossref=ZSORN: Language-Driven Object-Centric Zero-Shot Object Retrieval and Navigation
bib/entries/arxiv_2507_13152.bib	SE-VLN: A Self-Evolving Vision-Language Navigation Framework Based on Multimodal Large Language Models	2025	title_mismatch	0.490	VLN-ChEnv: Vision-language Navigation in Changeable Environments	2025	10.1145/3746027.3755202	bib=SE-VLN: A Self-Evolving Vision-Language Navigation Framework Based on Multimodal Large Language Models crossref=VLN-ChEnv: Vision-language Navigation in Changeable Environments
bib/entries/arxiv_2507_04086.bib	Are Learning-Based Approaches Ready for Real-World Indoor Navigation? A Case for Imitation Learning	2025	ok	1.000	Are Learning-Based Approaches Ready for Real-World Indoor Navigation? A Case for Imitation Learning	2025	10.1109/ecmr65884.2025.11163316	
bib/entries/arxiv_2505_21969.bib	DORAEMON: Decentralized Ontology-aware Reliable Agent with Enhanced Memory Oriented Navigation	2025	title_mismatch	0.448	Decentralized Multi-Agent Navigation Planning with Braids	2020	10.1007/978-3-030-43089-4_56	bib=DORAEMON: Decentralized Ontology-aware Reliable Agent with Enhanced Memory Oriented Navigation crossref=Decentralized Multi-Agent Navigation Planning with Braids
bib/entries/arxiv_2505_05622.bib	CityNavAgent: Aerial Vision-and-Language Navigation with Hierarchical Semantic Planning and Global Memory	2025	ok	1.000	CityNavAgent: Aerial Vision-and-Language Navigation with Hierarchical Semantic Planning and Global Memory	2025	10.18653/v1/2025.acl-long.1511	
bib/entries/arxiv_2501_17403.bib	General Scene Adaptation for Vision-and-Language Navigation	2025	title_mismatch	0.738	Indoor Scene Recognition in Vision-and-Language Navigation	2025	10.1109/tce.2025.3645249	bib=General Scene Adaptation for Vision-and-Language Navigation crossref=Indoor Scene Recognition in Vision-and-Language Navigation
bib/entries/arxiv_2412_01857.bib	Planning from Imagination: Episodic Simulation and Episodic Memory for Vision-and-Language Navigation	2024	year_diff	1.000	Planning from Imagination: Episodic Simulation and Episodic Memory for Vision-and-Language Navigation	2025	10.1609/aaai.v39i6.32679	bib=2024 crossref=2025
bib/entries/arxiv_2410_09081.bib	Semantic Environment Atlas for Object-Goal Navigation	2024	ok	1.000	Semantic Environment Atlas for Object-Goal Navigation	2024	10.2139/ssrn.4855399	
bib/entries/arxiv_2409_13682.bib	ReMEmbR: Building and Reasoning Over Long-Horizon Spatio-Temporal Memory for Robot Navigation	2024	year_diff	1.000	ReMEmbR: Building and Reasoning Over Long-Horizon Spatio-Temporal Memory for Robot Navigation	2025	10.1109/icra55743.2025.11127706	bib=2024 crossref=2025
bib/entries/arxiv_2409_13675.bib	OLiVia-Nav: An Online Lifelong Vision Language Approach for Mobile Robot Social Navigation	2024	year_diff	1.000	OLiVia-Nav: An Online Lifelong Vision Language Approach for Mobile Robot Social Navigation	2025	10.1109/icra55743.2025.11128004	bib=2024 crossref=2025
bib/entries/arxiv_2409_02522.bib	Cog-GA: A Large Language Models-based Generative Agent for Vision-Language Navigation in Continuous Environments	2024	title_mismatch	0.791	Enhancing Large Language Models with RAG for Visual Language Navigation in Continuous Environments	2025	10.3390/electronics14050909	bib=Cog-GA: A Large Language Models-based Generative Agent for Vision-Language Navigation in Continuous Environments crossref=Enhancing Large Language Models with RAG for Visual Language Navigation in Continuous Environments
bib/entries/arxiv_2406_03015.bib	Balancing Performance and Efficiency in Zero-shot Robotic Navigation	2024	year_diff	1.000	Balancing Performance and Efficiency in Zero-Shot Robotic Navigation	2025	10.1007/978-3-031-81372-6_28	bib=2024 crossref=2025
bib/entries/arxiv_2405_14154.bib	Skip-SCAR: Hardware-Friendly High-Quality Embodied Visual Navigation	2024	title_mismatch	0.589	Echo-Enhanced Embodied Visual Navigation	2023	10.1162/neco_a_01579	bib=Skip-SCAR: Hardware-Friendly High-Quality Embodied Visual Navigation crossref=Echo-Enhanced Embodied Visual Navigation
bib/entries/arxiv_2405_10620.bib	MC-GPT: Empowering Vision-and-Language Navigation with Memory Map and Reasoning Chains	2024	title_mismatch	0.557	GridMM: Grid Memory Map for Vision-and-Language Navigation	2023	10.1109/iccv51070.2023.01432	bib=MC-GPT: Empowering Vision-and-Language Navigation with Memory Map and Reasoning Chains crossref=GridMM: Grid Memory Map for Vision-and-Language Navigation
bib/entries/arxiv_2404_05203.bib	MeSA-DRL: Memory-Enhanced Deep Reinforcement Learning for Advanced Socially Aware Robot Navigation in Crowded Environments	2024	title_mismatch	0.755	Model inductive bias enhanced deep reinforcement learning for robot navigation in crowded environments	2024	10.1007/s40747-024-01493-1	bib=MeSA-DRL: Memory-Enhanced Deep Reinforcement Learning for Advanced Socially Aware Robot Navigation in Crowded Environments crossref=Model inductive bias enhanced deep reinforcement learning for robot navigation in crowded environments
bib/entries/arxiv_2403_15049.bib	Continual Vision-and-Language Navigation	2024	title_mismatch	0.806	Iterative Vision-and-Language Navigation	2023	10.1109/cvpr52729.2023.01433	bib=Continual Vision-and-Language Navigation crossref=Iterative Vision-and-Language Navigation
bib/entries/arxiv_2307_12907.bib	GridMM: Grid Memory Map for Vision-and-Language Navigation	2023	ok	1.000	GridMM: Grid Memory Map for Vision-and-Language Navigation	2023	10.1109/iccv51070.2023.01432	
bib/entries/arxiv_2305_11918.bib	PASTS: Progress-Aware Spatio-Temporal Transformer Speaker For Vision-and-Language Navigation	2023	year_diff	1.000	PASTS: Progress-aware spatio-temporal transformer speaker for vision-and-language navigation	2024	10.1016/j.engappai.2023.107487	bib=2023 crossref=2024
bib/entries/arxiv_2303_01032.bib	ESceme: Vision-and-Language Navigation with Episodic Scene Memory	2023	year_diff	1.000	ESceme: Vision-and-Language Navigation with Episodic Scene Memory	2025	10.1007/s11263-024-02159-8	bib=2023 crossref=2025
bib/entries/arxiv_2301_13261.bib	Emergence of Maps in the Memories of Blind Navigation Agents	2023	ok	1.000	Emergence of Maps in the Memories of Blind Navigation Agents	2023	10.1145/3609468.3609471	
bib/entries/arxiv_2212_04385.bib	BEVBERT: Multimodal Map Pre-training for Language-Guided Navigation	2022	title_mismatch	0.622	Knowledge distilled pre-training model for vision-language-navigation	2022	10.1007/s10489-022-03779-8	bib=BEVBERT: Multimodal Map Pre-training for Language-Guided Navigation crossref=Knowledge distilled pre-training model for vision-language-navigation
bib/entries/arxiv_2210_03087.bib	Iterative Vision-and-Language Navigation	2022	year_diff	1.000	Iterative Vision-and-Language Navigation	2023	10.1109/cvpr52729.2023.01433	bib=2022 crossref=2023
bib/entries/arxiv_2203_11591.bib	HOP: History-and-Order Aware Pre-training for Vision-and-Language Navigation	2022	ok	1.000	HOP: History-and-Order Aware Pretraining for Vision-and-Language Navigation	2022	10.1109/cvpr52688.2022.01498	
bib/entries/arxiv_2203_05137.bib	Cross-modal Map Learning for Vision and Language Navigation	2022	ok	1.000	Cross-modal Map Learning for Vision and Language Navigation	2022	10.1109/cvpr52688.2022.01502	
bib/entries/arxiv_2111_05759.bib	Multimodal Transformer with Variable-length Memory for Vision-and-Language Navigation	2021	year_diff	1.000	Multimodal Transformer with Variable-Length Memory for Vision-and-Language Navigation	2022	10.1007/978-3-031-20059-5_22	bib=2021 crossref=2022
bib/entries/arxiv_2110_13309.bib	History Aware Multimodal Transformer for Vision-and-Language Navigation	2021	title_mismatch	0.803	A Global-Memory-Aware Transformer for Vision-and-Language Navigation	2024	10.1109/ainit61980.2024.10581832	bib=History Aware Multimodal Transformer for Vision-and-Language Navigation crossref=A Global-Memory-Aware Transformer for Vision-and-Language Navigation
bib/entries/arxiv_2105_06453.bib	Episodic Transformer for Vision-and-Language Navigation	2021	ok	1.000	Episodic Transformer for Vision-and-Language Navigation	2021	10.1109/iccv48922.2021.01564	
bib/entries/arxiv_2103_03454.bib	Structured Scene Memory for Vision-Language Navigation	2021	ok	1.000	Structured Scene Memory for Vision-Language Navigation	2021	10.1109/cvpr46437.2021.00835	
bib/entries/arxiv_1910_02029.bib	Talk2Nav: Long-Range Vision-and-Language Navigation with Dual Attention and Spatial Memory	2021	ok	1.000	Talk2Nav: Long-Range Vision-and-Language Navigation with Dual Attention and Spatial Memory	2021	10.1007/s11263-020-01374-3	
